_unit_id,_created_at,_id,_started_at,_tainted,_channel,_trust,_worker_id,_country,_region,_city,_ip,affability,affabilitycountry,africanm,africanmcountry,africanw,africanwcountry,age,americanm,americanmcountry,americanw,americanwcountry,eastasianm,eastasianmcountry,eastasianw,eastasianwcountry,emotionalsensitivity,emotionalsensitivitycountry,health,healthcountry,humor,humorcountry,intelligence,intelligencecountry,middleeasternm,middleeasternmcountry,middleeasternw,middleeasternwcountry,orientation,physicalattractiveness,physicalattractivenesscountry,socialstatus,socialstatuscountry,southasianm,southasianmcountry,southasianw,southasianwcountry,wealth,wealthcountry,what_country_do_you_live_in,your_ethnicity,yourgender,affability_gold,affabilitycountry_gold,africanm_gold,africanmcountry_gold,africanw_gold,africanwcountry_gold,americanm_gold,americanmcountry_gold,americanw_gold,americanwcountry_gold,eastasianm_gold,eastasianmcountry_gold,eastasianw_gold,eastasianwcountry_gold,emotionalsensitivity_gold,emotionalsensitivitycountry_gold,gender,health_gold,healthcountry_gold,humor_gold,humorcountry_gold,intelligence_gold,intelligencecountry_gold,middleeasternm_gold,middleeasternmcountry_gold,middleeasternw_gold,middleeasternwcountry_gold,physicalattractiveness_gold,physicalattractivenesscountry_gold,region,socialstatus_gold,socialstatuscountry_gold,southasianm_gold,southasianmcountry_gold,southasianw_gold,southasianwcountry_gold,url,wealth_gold,wealthcountry_gold
939617257,5/1/2016 23:59:46,1973461485,5/1/2016 23:56:36,false,bitcoinget,0.4,37509881,USA,GA,Norcross,50.155.62.143,6,5,,,2,3,25-30,,,4,4,,,3,2,3,6,7,4,7,5,6,3,,,1,1,Women,5,7,6,5,,,2,2,4,7,USA,White,Male,,,,,,,,,,,,,,,,,male,,,,,,,,,,,,,east_asian,,,,,,,http://www1.pictures.gi.zimbio.com/Initial%20D%20Press%20Conference%20nCgS4lsX_Bhl.jpg,,
939617257,5/2/2016 00:00:08,1973461595,5/1/2016 23:57:19,false,elite,0.2667,36301421,TUR,32,Mersin,176.41.236.188,7,7,,,2,2,25-30,,,3,3,,,4,4,7,7,7,7,6,6,6,6,,,2,2,Women,7,7,7,7,,,2,2,7,7,Türkiye,Orta Doğu,Male,,,,,,,,,,,,,,,,,male,,,,,,,,,,,,,east_asian,,,,,,,http://www1.pictures.gi.zimbio.com/Initial%20D%20Press%20Conference%20nCgS4lsX_Bhl.jpg,,
939617257,5/2/2016 00:29:42,1973468660,5/2/2016 00:25:25,false,neodev,0.4471,35927226,USA,CA,San Jose,136.0.234.63,5,5,,,2,2,18-24,,,4,3,,,5,4,5,6,5,6,6,6,7,6,,,3,2,Women,6,6,4,4,,,3,3,5,5,USA,White,Male,,,,,,,,,,,,,,,,,male,,,,,,,,,,,,,east_asian,,,,,,,http://www1.pictures.gi.zimbio.com/Initial%20D%20Press%20Conference%20nCgS4lsX_Bhl.jpg,,
939617257,5/2/2016 00:37:43,1973470693,5/2/2016 00:34:49,false,prodege,0.2857,36233071,USA,"","",173.31.251.196,7,7,5,5,,,18-24,,,1,5,,,2,2,7,4,7,7,7,4,6,2,,,5,1,Either,5,7,1,7,2,1,,,1,7,USA,Black,Female,,,,,,,,,,,,,,,,,male,,,,,,,,,,,,,east_asian,,,,,,,http://www1.pictures.gi.zimbio.com/Initial%20D%20Press%20Conference%20nCgS4lsX_Bhl.jpg,,
939617257,5/2/2016 01:09:14,1973481849,5/2/2016 01:06:44,false,fusioncash,0.3667,31522153,USA,MA,Andover,73.38.94.120,2,2,4,4,,,18-24,,,2,2,,,4,3,5,3,3,3,7,5,7,2,,,3,2,Either,5,6,1,2,2,3,,,2,6,USA,White,Female,,,,,,,,,,,,,,,,,male,,,,,,,,,,,,,east_asian,,,,,,,http://www1.pictures.gi.zimbio.com/Initial%20D%20Press%20Conference%20nCgS4lsX_Bhl.jpg,,
939617257,5/2/2016 01:26:39,1973492113,5/2/2016 01:23:18,false,clixsense,0.3189,31389188,HKG,00,Central District,119.246.183.201,5,5,,,1,1,25-30,,,5,5,,,5,5,5,5,6,5,4,5,5,6,,,3,3,Women,7,7,5,5,,,1,1,7,7,Hong Kong,East Asian,Male,,,,,,,,,,,,,,,,,male,,,,,,,,,,,,,east_asian,,,,,,,http://www1.pictures.gi.zimbio.com/Initial%20D%20Press%20Conference%20nCgS4lsX_Bhl.jpg,,
939617257,5/2/2016 01:29:38,1973494227,5/2/2016 01:25:22,false,neodev,0.3784,36108496,EGY,06,Alexandria,197.165.227.14,6,5,,,2,2,31-45,,,5,5,,,3,3,7,6,7,6,5,6,6,6,,,4,4,Women,5,5,6,6,,,3,3,5,6,Egypt,White,Male,,,,,,,,,,,,,,,,,male,,,,,,,,,,,,,east_asian,,,,,,,http://www1.pictures.gi.zimbio.com/Initial%20D%20Press%20Conference%20nCgS4lsX_Bhl.jpg,,
939617257,5/2/2016 01:39:29,1973501933,5/2/2016 01:36:39,false,prodege,0.4205,6228981,USA,MA,Wilmington,73.253.121.211,5,5,4,3,,,31-45,3,4,,,3,2,,,6,4,7,5,5,4,6,3,3,2,,,Men,4,5,2,5,4,3,,,3,4,USA,White,Female,,,,,,,,,,,,,,,,,male,,,,,,,,,,,,,east_asian,,,,,,,http://www1.pictures.gi.zimbio.com/Initial%20D%20Press%20Conference%20nCgS4lsX_Bhl.jpg,,
939617257,5/2/2016 02:24:11,1973537515,5/2/2016 02:20:19,false,clixsense,0.33,35846003,EGY,"","",196.135.23.129,5,5,,,3,4,31-45,,,4,5,,,3,4,5,4,5,4,5,4,6,5,,,5,5,Women,6,3,6,3,,,5,4,5,4,Egypt,Latino/Hispanic,Male,,,,,,,,,,,,,,,,,male,,,,,,,,,,,,,east_asian,,,,,,,http://www1.pictures.gi.zimbio.com/Initial%20D%20Press%20Conference%20nCgS4lsX_Bhl.jpg,,
939617257,5/2/2016 02:41:55,1973550763,5/2/2016 02:38:49,false,clixsense,0.361,6418151,USA,NY,Springfield Gardens,142.255.120.150,7,7,4,4,,,31-45,3,3,,,3,3,,,7,7,7,7,7,7,7,7,4,4,,,Men,7,7,7,7,3,3,,,7,7,USA,Black,Female,,,,,,,,,,,,,,,,,male,,,,,,,,,,,,,east_asian,,,,,,,http://www1.pictures.gi.zimbio.com/Initial%20D%20Press%20Conference%20nCgS4lsX_Bhl.jpg,,
939617257,5/2/2016 02:50:21,1973557217,5/2/2016 02:48:16,false,neodev,0.281,29528267,IND,09,Surat,117.198.183.125,3,4,2,3,,,18-24,2,1,,,5,4,,,1,2,3,2,3,4,1,2,4,5,,,Men,7,6,5,4,3,3,,,5,6,India,South Asian,Male,,,,,,,,,,,,,,,,,male,,,,,,,,,,,,,east_asian,,,,,,,http://www1.pictures.gi.zimbio.com/Initial%20D%20Press%20Conference%20nCgS4lsX_Bhl.jpg,,
939617257,5/2/2016 03:15:31,1973577329,5/2/2016 03:11:51,false,elite,0.4047,36111790,USA,MS,Madison,73.177.8.183,5,5,4,3,,,18-24,4,3,,,3,3,,,5,3,5,4,4,4,5,3,2,2,,,Men,4,6,4,4,2,2,,,5,5,USA,East Asian,Male,,,,,,,,,,,,,,,,,male,,,,,,,,,,,,,east_asian,,,,,,,http://www1.pictures.gi.zimbio.com/Initial%20D%20Press%20Conference%20nCgS4lsX_Bhl.jpg,,
939617257,5/2/2016 04:00:28,1973614764,5/2/2016 03:58:53,false,clixsense,0.3955,22986800,USA,TN,White House,71.228.254.108,5,6,4,5,,,25-30,4,3,,,2,2,,,5,3,7,2,7,5,6,6,3,4,,,Men,6,7,4,7,5,3,,,6,5,USA,White,Female,,,,,,,,,,,,,,,,,male,,,,,,,,,,,,,east_asian,,,,,,,http://www1.pictures.gi.zimbio.com/Initial%20D%20Press%20Conference%20nCgS4lsX_Bhl.jpg,,
939617257,5/2/2016 04:17:39,1973629664,5/2/2016 04:15:42,false,personaly,0.4,29805804,USA,TX,Katy,73.32.75.129,3,4,4,3,,,31-45,3,3,,,3,3,,,4,3,5,4,3,5,4,4,5,5,,,Men,4,4,4,4,4,4,,,5,5,USA,East Asian,Female,,,,,,,,,,,,,,,,,male,,,,,,,,,,,,,east_asian,,,,,,,http://www1.pictures.gi.zimbio.com/Initial%20D%20Press%20Conference%20nCgS4lsX_Bhl.jpg,,
939617257,5/2/2016 04:45:07,1973658286,5/2/2016 04:42:10,false,prodege,0.4565,37568050,USA,NV,Las Vegas,72.193.50.101,5,4,,,3,1,31-45,,,3,2,,,4,4,6,4,5,7,6,3,6,4,,,2,2,Women,6,7,1,4,,,4,3,2,6,USA,White,Male,,,,,,,,,,,,,,,,,male,,,,,,,,,,,,,east_asian,,,,,,,http://www1.pictures.gi.zimbio.com/Initial%20D%20Press%20Conference%20nCgS4lsX_Bhl.jpg,,
939617257,5/2/2016 05:27:27,1973699765,5/2/2016 05:26:00,false,neodev,0.4298,11106732,USA,CT,Guilford,32.210.20.41,4,5,2,3,,,25-30,3,4,,,4,5,,,5,6,3,4,4,5,4,5,2,4,,,Men,6,6,5,4,3,4,,,5,4,USA,White,Male,,,,,,,,,,,,,,,,,male,,,,,,,,,,,,,east_asian,,,,,,,http://www1.pictures.gi.zimbio.com/Initial%20D%20Press%20Conference%20nCgS4lsX_Bhl.jpg,,
939617257,5/2/2016 05:41:59,1973714426,5/2/2016 05:39:50,false,clixsense,0.3417,27814257,TUR,34,Istanbul,31.223.99.231,6,6,,,3,3,31-45,,,5,5,,,5,4,6,6,7,7,6,6,7,7,,,3,3,Women,7,7,6,6,,,2,2,6,6,Turkey,East Asian,Male,,,,,,,,,,,,,,,,,male,,,,,,,,,,,,,east_asian,,,,,,,http://www1.pictures.gi.zimbio.com/Initial%20D%20Press%20Conference%20nCgS4lsX_Bhl.jpg,,
939617257,5/2/2016 05:50:12,1973721679,5/2/2016 05:45:53,false,clixsense,0.3347,28859850,IND,28,Chandannagar,103.56.239.201,2,2,,,4,1,18-24,,,4,3,,,4,4,6,4,3,3,5,6,7,7,,,2,4,Women,6,7,1,7,,,3,1,5,7,India,East Asian,Male,,,,,,,,,,,,,,,,,male,,,,,,,,,,,,,east_asian,,,,,,,http://www1.pictures.gi.zimbio.com/Initial%20D%20Press%20Conference%20nCgS4lsX_Bhl.jpg,,
939617257,5/2/2016 05:52:18,1973723627,5/2/2016 05:49:57,false,neodev,0.42,32197589,USA,IL,Glen Carbon,24.216.165.227,6,5,,,4,4,46-60,,,5,5,,,5,4,5,6,7,7,6,7,6,5,,,4,3,Women,5,7,5,7,,,4,4,5,7,USA,White,Male,,,,,,,,,,,,,,,,,male,,,,,,,,,,,,,east_asian,,,,,,,http://www1.pictures.gi.zimbio.com/Initial%20D%20Press%20Conference%20nCgS4lsX_Bhl.jpg,,
939617263,5/2/2016 06:46:09,1973782817,5/2/2016 06:42:12,false,neodev,1.0,21386903,EGY,11,Cairo,41.45.31.31,4,4,,,1,1,46-60,,,4,4,,,4,4,4,4,7,6,7,6,6,6,,,3,3,Women,5,5,5,5,,,2,2,6,6,Egypt,Middle Eastern,Male,,,,,,,,,,,,,,,,,male,,,,,,,,,,,,,south_asian,,,,,,,http://www.cbc.ca/nxnw/Gurpreet%20Sian%200150_IMG_2447.jpg,,
939617263,5/2/2016 08:40:09,1973881997,5/2/2016 08:30:35,false,imerit_india,0.7,19268623,IND,28,Kolkata,118.102.244.250,5,5,,,3,3,61+,,,4,4,,,4,4,5,4,6,6,5,4,4,4,,,4,4,Women,5,5,5,5,,,3,3,5,6,India,South Asian,Male,,,,,,,,,,,,,,,,,male,,,,,,,,,,,,,south_asian,,,,,,,http://www.cbc.ca/nxnw/Gurpreet%20Sian%200150_IMG_2447.jpg,,
939617263,5/2/2016 09:18:29,1973910465,5/2/2016 09:05:18,false,clixsense,0.7333,31383705,IND,25,Srivilliputtur,117.206.143.245,7,6,,,1,2,25-30,,,3,3,,,5,4,6,7,7,7,6,5,7,3,,,5,5,Women,7,7,6,2,,,5,5,7,7,India,South Asian,Male,,,,,,,,,,,,,,,,,male,,,,,,,,,,,,,south_asian,,,,,,,http://www.cbc.ca/nxnw/Gurpreet%20Sian%200150_IMG_2447.jpg,,
939617263,5/2/2016 09:29:14,1973919110,5/2/2016 09:21:15,false,neodev,0.8,23926500,IND,16,Pune,203.187.233.2,5,5,,,3,4,46-60,,,3,3,,,4,4,5,5,6,6,5,5,4,5,,,4,4,Women,6,5,5,5,,,3,4,5,6,India,South Asian,Male,,,,,,,,,,,,,,,,,male,,,,,,,,,,,,,south_asian,,,,,,,http://www.cbc.ca/nxnw/Gurpreet%20Sian%200150_IMG_2447.jpg,,
939617263,5/2/2016 12:41:47,1974092264,5/2/2016 12:31:33,false,imerit_india,0.32,20330933,IND,38,Ranchi,14.140.183.2,5,5,2,3,,,18-24,3,4,,,4,4,,,4,5,4,5,6,6,4,6,4,5,,,Men,6,6,4,6,3,2,,,4,5,India,East Asian,Female,,,,,,,,,,,,,,,,,male,,,,,,,,,,,,,south_asian,,,,,,,http://www.cbc.ca/nxnw/Gurpreet%20Sian%200150_IMG_2447.jpg,,
939617263,5/2/2016 13:17:42,1974114442,5/2/2016 13:15:00,false,instagc,0.4667,22298499,USA,DE,Wilmington,68.82.138.233,4,4,,,3,2,18-24,,,3,4,,,3,2,5,4,5,7,6,5,7,3,,,2,1,Women,6,7,1,5,,,3,2,3,7,USA,White,Male,,,,,,,,,,,,,,,,,male,,,,,,,,,,,,,south_asian,,,,,,,http://www.cbc.ca/nxnw/Gurpreet%20Sian%200150_IMG_2447.jpg,,
939617263,5/2/2016 13:52:09,1974138388,5/2/2016 13:44:56,false,neodev,0.5714,12383470,IND,"","",14.99.225.94,3,3,2,3,,,46-60,3,4,,,3,4,,,5,5,3,4,5,4,3,3,4,4,,,Men,4,4,5,3,3,4,,,4,5,India,South Asian,Male,,,,,,,,,,,,,,,,,male,,,,,,,,,,,,,south_asian,,,,,,,http://www.cbc.ca/nxnw/Gurpreet%20Sian%200150_IMG_2447.jpg,,
939617263,5/2/2016 13:57:13,1974141636,5/2/2016 13:53:28,false,neodev,0.4,34199819,TUR,35,Izmir,88.245.30.246,7,7,,,1,1,31-45,,,3,3,,,5,5,7,7,7,6,4,6,5,7,,,4,4,Women,4,5,3,5,,,2,2,3,7,Türkiye,Orta Doğu,Male,,,,,,,,,,,,,,,,,male,,,,,,,,,,,,,south_asian,,,,,,,http://www.cbc.ca/nxnw/Gurpreet%20Sian%200150_IMG_2447.jpg,,
939617263,5/2/2016 14:01:21,1974144350,5/2/2016 13:59:30,false,instagc,0.2444,34055236,USA,WV,Charleston,129.71.250.254,4,4,3,4,,,31-45,4,4,,,4,4,,,6,4,5,5,7,6,7,5,3,3,,,Men,4,7,4,5,4,4,,,5,6,USA,White,Female,,,,,,,,,,,,,,,,,male,,,,,,,,,,,,,south_asian,,,,,,,http://www.cbc.ca/nxnw/Gurpreet%20Sian%200150_IMG_2447.jpg,,
939617263,5/2/2016 16:04:13,1974268408,5/2/2016 15:57:58,false,instagc,0.28,35739727,USA,VA,Earlysville,71.48.137.149,5,4,5,4,,,18-24,4,3,,,4,3,,,6,4,6,5,6,5,4,6,5,4,,,Men,5,7,4,7,4,3,,,3,7,USA,Black,Female,,,,,,,,,,,,,,,,,male,,,,,,,,,,,,,south_asian,,,,,,,http://www.cbc.ca/nxnw/Gurpreet%20Sian%200150_IMG_2447.jpg,,
939617263,5/2/2016 16:39:24,1974306056,5/2/2016 16:35:51,false,neodev,0.4364,35823772,IND,23,Ludhiana,123.237.58.32,5,5,,,4,5,18-24,,,4,3,,,5,5,7,3,6,4,4,5,5,7,,,3,2,Women,6,5,6,7,,,3,3,3,7,USA,Latino/Hispanic,Male,,,,,,,,,,,,,,,,,male,,,,,,,,,,,,,south_asian,,,,,,,http://www.cbc.ca/nxnw/Gurpreet%20Sian%200150_IMG_2447.jpg,,
939617263,5/2/2016 17:02:33,1974320555,5/2/2016 16:59:33,false,neodev,0.3667,37401269,USA,OR,Boardman,52.38.86.41,5,5,,,3,3,31-45,,,5,5,,,5,5,7,7,6,6,7,7,5,6,,,2,2,Women,7,7,5,5,,,3,3,5,5,Estados Unidos,Blanco,Male,,,,,,,,,,,,,,,,,male,,,,,,,,,,,,,south_asian,,,,,,,http://www.cbc.ca/nxnw/Gurpreet%20Sian%200150_IMG_2447.jpg,,
939617263,5/2/2016 17:25:03,1974334507,5/2/2016 17:14:32,false,clixsense,0.5231,12087440,IND,28,Tamluk,117.205.171.241,2,2,,,3,2,46-60,,,4,3,,,4,4,6,4,3,3,6,6,5,4,,,5,4,Women,4,5,5,6,,,5,3,6,7,India,South Asian,Male,,,,,,,,,,,,,,,,,male,,,,,,,,,,,,,south_asian,,,,,,,http://www.cbc.ca/nxnw/Gurpreet%20Sian%200150_IMG_2447.jpg,,
939617263,5/2/2016 17:32:58,1974338659,5/2/2016 17:30:49,false,instagc,0.3429,17334120,USA,MO,Branson,173.218.25.219,4,4,,,5,2,25-30,,,2,2,,,4,5,6,2,6,5,6,5,7,2,,,4,1,Women,4,6,1,5,,,4,2,2,6,USA,White,Female,,,,,,,,,,,,,,,,,male,,,,,,,,,,,,,south_asian,,,,,,,http://www.cbc.ca/nxnw/Gurpreet%20Sian%200150_IMG_2447.jpg,,
939617263,5/2/2016 17:41:15,1974343355,5/2/2016 17:39:26,false,instagc,0.3067,34674481,USA,VA,Wattsville,128.154.55.17,4,4,3,3,,,25-30,4,3,,,2,3,,,3,4,5,3,5,4,6,4,2,3,,,Men,5,6,4,5,1,3,,,4,6,USA,White,Female,,,,,,,,,,,,,,,,,male,,,,,,,,,,,,,south_asian,,,,,,,http://www.cbc.ca/nxnw/Gurpreet%20Sian%200150_IMG_2447.jpg,,
939617263,5/2/2016 18:10:57,1974361453,5/2/2016 18:08:45,false,clixsense,0.3875,9138311,USA,IL,Lake Zurich,76.29.93.172,5,5,3,3,,,46-60,3,3,,,3,3,,,5,5,5,5,5,5,6,5,3,3,,,Men,5,5,5,5,4,4,,,5,5,USA,East Asian,Male,,,,,,,,,,,,,,,,,male,,,,,,,,,,,,,south_asian,,,,,,,http://www.cbc.ca/nxnw/Gurpreet%20Sian%200150_IMG_2447.jpg,,
939617263,5/2/2016 18:24:59,1974371177,5/2/2016 18:16:32,false,neodev,0.4353,31099607,IND,03,Dispur,117.243.211.169,2,2,,,1,1,31-45,,,3,3,,,4,4,7,6,3,3,7,4,7,6,,,3,3,Women,7,5,7,6,,,2,2,1,4,India,East Asian,Male,,,,,,,,,,,,,,,,,male,,,,,,,,,,,,,south_asian,,,,,,,http://www.cbc.ca/nxnw/Gurpreet%20Sian%200150_IMG_2447.jpg,,
939617263,5/2/2016 18:29:10,1974374617,5/2/2016 18:27:08,false,instagc,0.3333,36277386,USA,"","",173.31.250.107,7,7,5,5,,,25-30,2,5,,,3,3,,,5,5,5,7,6,6,6,7,1,1,,,Men,7,7,2,6,2,2,,,2,7,USA,White,Female,,,,,,,,,,,,,,,,,male,,,,,,,,,,,,,south_asian,,,,,,,http://www.cbc.ca/nxnw/Gurpreet%20Sian%200150_IMG_2447.jpg,,
939617263,5/2/2016 18:40:00,1974382602,5/2/2016 18:35:08,false,neodev,0.4842,32806822,USA,VA,Manassas,207.244.90.76,4,6,,,4,4,46-60,,,5,5,,,5,5,5,5,5,7,5,5,6,6,,,4,3,Women,7,7,4,5,,,4,4,7,7,USA,White,Male,,,,,,,,,,,,,,,,,male,,,,,,,,,,,,,south_asian,,,,,,,http://www.cbc.ca/nxnw/Gurpreet%20Sian%200150_IMG_2447.jpg,,
939617263,5/2/2016 18:41:28,1974383613,5/2/2016 18:38:47,false,instagc,0.37,30398579,USA,MA,Athol,73.38.174.116,6,6,4,3,,,31-45,4,5,,,5,2,,,6,4,4,4,4,5,7,4,4,3,,,Men,4,6,3,5,4,3,,,3,6,USA,White,Female,,,,,,,,,,,,,,,,,male,,,,,,,,,,,,,south_asian,,,,,,,http://www.cbc.ca/nxnw/Gurpreet%20Sian%200150_IMG_2447.jpg,,
939617263,5/2/2016 18:45:30,1974386278,5/2/2016 18:38:30,false,neodev,0.2571,31837023,EGY,"","",197.134.79.164,5,5,1,1,,,31-45,1,1,,,1,1,,,4,4,6,6,5,5,4,4,1,1,,,Men,4,4,4,4,1,1,,,3,3,Egypt,Middle Eastern,Female,,,,,,,,,,,,,,,,,male,,,,,,,,,,,,,south_asian,,,,,,,http://www.cbc.ca/nxnw/Gurpreet%20Sian%200150_IMG_2447.jpg,,
939617263,5/2/2016 18:49:44,1974389269,5/2/2016 18:41:11,false,memolink,0.4091,6937957,USA,LA,Baton Rouge,70.183.223.102,5,5,1,2,,,31-45,4,4,,,2,2,,,7,5,6,2,7,7,7,4,1,2,,,Men,5,7,4,4,2,2,,,5,7,USA,White,Female,,,,,,,,,,,,,,,,,male,,,,,,,,,,,,,south_asian,,,,,,,http://www.cbc.ca/nxnw/Gurpreet%20Sian%200150_IMG_2447.jpg,,
939617263,5/2/2016 18:49:58,1974389445,5/2/2016 18:45:38,false,prodege,0.4348,32352891,USA,IL,Herrin,173.20.28.12,2,2,5,5,,,31-45,2,3,,,3,3,,,5,3,3,3,6,5,6,4,5,5,,,Men,6,7,3,6,2,1,,,3,6,USA,White,Female,,,,,,,,,,,,,,,,,male,,,,,,,,,,,,,south_asian,,,,,,,http://www.cbc.ca/nxnw/Gurpreet%20Sian%200150_IMG_2447.jpg,,
939617263,5/2/2016 20:24:10,1974472298,5/2/2016 20:15:48,false,fusioncash,0.3583,5586285,USA,FL,Pensacola,108.64.222.44,2,2,5,2,,,25-30,2,4,,,1,2,,,6,3,3,3,5,6,6,4,4,2,,,Men,4,6,2,6,3,2,,,4,7,USA,Black,Female,,,,,,,,,,,,,,,,,male,,,,,,,,,,,,,south_asian,,,,,,,http://www.cbc.ca/nxnw/Gurpreet%20Sian%200150_IMG_2447.jpg,,
939617263,5/2/2016 20:46:24,1974493027,5/2/2016 20:41:26,false,gifthunterclub,0.384,29585750,USA,TN,Nashville,71.206.96.27,5,4,5,4,,,25-30,3,5,,,2,2,,,7,3,6,6,7,4,6,3,4,1,,,Men,5,7,2,5,3,2,,,4,7,USA,Black,Female,,,,,,,,,,,,,,,,,male,,,,,,,,,,,,,south_asian,,,,,,,http://www.cbc.ca/nxnw/Gurpreet%20Sian%200150_IMG_2447.jpg,,
939617263,5/2/2016 21:08:33,1974505615,5/2/2016 20:58:11,false,clixsense,0.4538,6333352,USA,NY,Hicksville,24.184.65.20,5,5,4,4,,,46-60,4,4,,,4,4,,,6,5,6,6,6,4,6,5,4,3,,,Men,5,5,7,6,3,3,,,5,4,USA,White,Female,,,,,,,,,,,,,,,,,male,,,,,,,,,,,,,south_asian,,,,,,,http://www.cbc.ca/nxnw/Gurpreet%20Sian%200150_IMG_2447.jpg,,
939617263,5/2/2016 22:42:31,1974558387,5/2/2016 22:36:35,false,prodege,0.4593,2244758,USA,NC,Lexington,173.187.57.246,2,2,,,4,5,46-60,,,3,3,,,3,3,6,5,3,3,7,4,6,5,,,3,4,Women,6,4,1,3,,,2,3,4,5,USA,White,Female,,,,,,,,,,,,,,,,,male,,,,,,,,,,,,,south_asian,,,,,,,http://www.cbc.ca/nxnw/Gurpreet%20Sian%200150_IMG_2447.jpg,,
939617263,5/2/2016 23:00:10,1974566765,5/2/2016 22:55:41,false,prodege,0.3929,31965025,USA,TX,Cleburne,216.50.230.164,5,5,,,5,3,18-24,,,4,2,,,3,4,7,1,5,2,7,6,7,4,,,2,1,Women,6,7,3,7,,,1,1,4,7,USA,Black,Female,,,,,,,,,,,,,,,,,male,,,,,,,,,,,,,south_asian,,,,,,,http://www.cbc.ca/nxnw/Gurpreet%20Sian%200150_IMG_2447.jpg,,
939617263,5/2/2016 23:37:21,1974580944,5/2/2016 23:25:58,false,neodev,0.3034,36376345,EGY,05,Tanta,41.44.33.160,3,2,,,4,3,31-45,,,4,4,,,4,4,4,5,6,5,6,6,5,5,,,5,5,Women,6,6,5,4,,,2,2,3,5,Egypt,Middle Eastern,Male,,,,,,,,,,,,,,,,,male,,,,,,,,,,,,,south_asian,,,,,,,http://www.cbc.ca/nxnw/Gurpreet%20Sian%200150_IMG_2447.jpg,,
939617263,5/3/2016 00:14:35,1974592064,5/3/2016 00:11:52,false,sendearnings,0.42,19009335,USA,CA,Carmichael,24.10.23.135,6,6,3,3,,,61+,3,3,,,3,4,,,6,6,6,6,7,6,6,6,3,3,,,Men,6,6,5,6,3,3,,,6,6,USA,White,Female,,,,,,,,,,,,,,,,,male,,,,,,,,,,,,,south_asian,,,,,,,http://www.cbc.ca/nxnw/Gurpreet%20Sian%200150_IMG_2447.jpg,,
939617263,5/3/2016 00:37:47,1974599265,5/3/2016 00:35:12,false,prodege,0.4194,3247219,USA,OR,Salem,76.115.250.156,5,5,5,3,,,46-60,3,4,,,4,5,,,5,4,7,3,7,5,5,5,5,3,,,Men,5,7,5,7,4,3,,,4,5,USA,East Asian,Female,,,,,,,,,,,,,,,,,male,,,,,,,,,,,,,south_asian,,,,,,,http://www.cbc.ca/nxnw/Gurpreet%20Sian%200150_IMG_2447.jpg,,
939617263,5/3/2016 01:07:12,1974610424,5/3/2016 01:04:56,false,cotter,0.4188,37585340,USA,TX,San Antonio,107.208.127.113,5,3,5,4,,,25-30,3,4,,,2,1,,,7,1,5,4,5,4,6,2,4,1,,,Men,2,7,4,5,2,1,,,3,7,USA,Black,Female,,,,,,,,,,,,,,,,,male,,,,,,,,,,,,,south_asian,,,,,,,http://www.cbc.ca/nxnw/Gurpreet%20Sian%200150_IMG_2447.jpg,,
939617263,5/3/2016 01:23:17,1974619367,5/3/2016 01:20:51,false,instagc,0.4909,37582957,USA,TX,Plano,173.57.99.24,6,5,4,4,,,31-45,3,4,,,4,3,,,7,2,6,3,7,6,7,5,4,3,,,Men,4,5,4,4,4,3,,,3,4,USA,White,Female,,,,,,,,,,,,,,,,,male,,,,,,,,,,,,,south_asian,,,,,,,http://www.cbc.ca/nxnw/Gurpreet%20Sian%200150_IMG_2447.jpg,,
939617263,5/3/2016 03:34:35,1974707598,5/3/2016 03:29:32,false,prodege,0.4588,36533756,USA,NV,Las Vegas,70.170.77.29,2,2,4,4,4,3,31-45,3,3,3,3,4,3,4,4,6,5,3,3,7,6,6,4,3,2,4,3,Women,5,6,2,4,3,3,4,3,5,6,USA,White,Male,,,,,,,,,,,,,,,,,male,,,,,,,,,,,,,south_asian,,,,,,,http://www.cbc.ca/nxnw/Gurpreet%20Sian%200150_IMG_2447.jpg,,
939617263,5/3/2016 09:22:21,1974851582,5/3/2016 09:18:08,false,instagc,0.4571,14876045,USA,NC,Fayetteville,67.238.177.208,2,2,4,4,,,61+,4,3,,,4,4,,,6,4,3,3,6,6,6,5,5,4,,,Men,6,6,6,4,5,5,,,4,6,USA,White,Female,,,,,,,,,,,,,,,,,male,,,,,,,,,,,,,south_asian,,,,,,,http://www.cbc.ca/nxnw/Gurpreet%20Sian%200150_IMG_2447.jpg,,
939617263,5/3/2016 10:54:24,1974905284,5/3/2016 10:45:31,false,clixsense,0.3056,32890758,IND,02,Visakhapatnam,202.62.68.166,2,2,,,3,3,25-30,,,4,4,,,4,3,6,5,3,3,5,4,6,6,,,3,3,Women,5,5,6,4,,,3,3,7,7,India,South Asian,Male,,,,,,,,,,,,,,,,,male,,,,,,,,,,,,,south_asian,,,,,,,http://www.cbc.ca/nxnw/Gurpreet%20Sian%200150_IMG_2447.jpg,,
939617263,5/3/2016 11:53:15,1974941690,5/3/2016 11:50:51,false,imerit_india,0.373,19814874,IND,28,Kolkata,118.102.244.250,6,6,2,2,,,31-45,3,3,,,4,4,,,6,6,6,6,5,5,4,5,3,3,,,Men,4,4,5,5,4,4,,,5,5,India,South Asian,Female,,,,,,,,,,,,,,,,,male,,,,,,,,,,,,,south_asian,,,,,,,http://www.cbc.ca/nxnw/Gurpreet%20Sian%200150_IMG_2447.jpg,,
